rownames(tcReadCount),DMSO.L10a.1,DMSO.L10a.2,DMSO.L10a.3,TPG.L10a.1,TPG.L10a.2,TPG.L10a.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
KAT6A|ENSG00000083168.11|chr8,888,495,705,435,603,591,0.086542954556013,0.324273194341316,2571.0,-0.30484655343083,0.177864838107269,602.863828679829,-1.7139225305846,0,9.235688361264014,ns
AP3M2|ENSG00000070718.12|chr8,300,210,187,309,503,421,0.0003689131370282,0.0086208625137275,359.0,0.835847368548279,0.234697722277476,315.886066702308,3.56137827175025,0,8.303260492979163,up
PLAT|ENSG00000104368.19|chr8,23,26,45,16,30,21,0.454214723227868,1.0,7141.0,-0.480108917311335,0.641507816404557,26.1298971054866,-0.748406964083758,0,4.707629538500655,ns
IKBKB|ENSG00000104365.16|chr8,27,29,21,15,53,51,0.359290024177381,1.0,5943.0,0.582269970720947,0.635167496802779,31.9934207236243,0.916718776782345,0,4.999703347959025,ns
POLB|ENSG00000070501.12|chr8,227,129,189,94,175,117,0.101912296388988,0.358496602521435,2797.0,-0.469685745359096,0.287154937284741,149.636035543568,-1.63565268910337,0,7.225313838526704,ns
VDAC3|ENSG00000078668.14|chr8,826,705,982,612,619,770,0.134590328073196,0.409983610146157,3298.0,-0.275046085770609,0.183824469257987,744.198120627216,-1.49624305665531,0,9.53954293690971,ns
SLC20A2|ENSG00000168575.10|chr8,94,53,54,24,102,28,0.416119099442694,0.712298495808836,6682.0,-0.437510351122888,0.53802888148166,56.0299879130314,-0.813172612440513,0,5.8081272762327005,ns
SMIM19|ENSG00000176209.12|chr8,84,138,61,65,68,49,0.141486926045337,0.423639075480214,3371.0,-0.683474848638782,0.464861488658084,79.4419473547051,-1.47027634104896,0,6.31182908286621,ns
THAP1|ENSG00000131931.8|chr8,108,66,160,34,80,135,0.434015579556825,0.727382472061852,6870.0,-0.359608161323809,0.459657927338713,93.7489288072215,-0.782338647798018,0,6.5507303009743,ns
RNF170|ENSG00000120925.16|chr8,89,48,47,31,69,35,0.363007294092513,0.671586327772354,5984.0,-0.444654592536451,0.488819604355353,51.1905241606364,-0.909649671524232,0,5.677804873634692,ns
HOOK3|ENSG00000168172.9|chr8,111,119,129,95,158,119,0.884646147725422,0.964273129208387,12033.0,0.0459779308016759,0.316910009392777,120.053605227946,0.145081977340422,0,6.907534918344146,ns
FNTA|ENSG00000168522.13|chr8,186,120,153,140,167,122,0.850939823279333,0.950063173356525,11719.0,-0.0531139166211159,0.282641986499392,145.061875525737,-0.187919414517808,0,7.180524596725876,ns
HGSNAT|ENSG00000165102.15|chr8,58,41,51,4,38,27,0.0792024061868254,1.0,2455.0,-1.15854119032768,0.660012287881402,34.9941938921418,-1.75533275910139,0,5.129043670148688,ns
SPIDR|ENSG00000164808.17|chr8,37,20,37,56,38,33,0.34006079409979,1.0,5677.0,0.536578927072985,0.562425094091328,36.600054097889,0.954045139006286,0,5.193773875820137,ns
CEBPD|ENSG00000221869.5|chr8,160,97,186,29,112,60,0.0044294958005714,0.0540516432824167,705.0,-1.14566277291439,0.402575077426333,101.91604377376,-2.84583631018251,0,6.671237370335222,ns
PRKDC|ENSG00000253729.9|chr8,50,9,36,27,23,20,0.670003543652076,1.0,9626.0,-0.296845074119437,0.696585356423912,26.2389659086039,-0.426143144385582,0,4.713638958596162,ns
MCM4|ENSG00000104738.19|chr8,786,645,668,873,992,810,0.0204836730253291,0.141453547839131,1295.0,0.379187932757977,0.163628681252417,788.756334475342,2.31736838466011,0,9.623435876151326,ns
UBE2V2|ENSG00000169139.12|chr8,367,364,484,283,515,384,0.855398719462659,0.951352843042669,11770.0,-0.0384896418255873,0.211209443219782,390.902034668091,-0.182234474173276,0,8.610663283734047,ns
PCMTD1|ENSG00000168300.14|chr8,19,14,26,20,18,23,0.862096620379214,1.0,11830.0,0.124473800025888,0.71657795249406,19.749585560127,0.173705874696054,0,4.303750473917711,ns
RB1CC1|ENSG00000023287.13|chr8,100,83,83,25,81,41,0.0452646971419643,0.223197907847859,1884.0,-0.895829089755404,0.447425438775636,66.7428601775698,-2.00218631333705,0,6.060541607532554,ns
ATP6V1H|ENSG00000047249.18|chr8,76,93,99,55,153,123,0.496170152952637,0.768044209365041,7635.0,0.268509585996891,0.394560631456027,97.6567129173693,0.680528072468922,0,6.609647313190195,ns
TCEA1|ENSG00000187735.15|chr8,180,120,120,71,113,94,0.077783206878793,0.306708256951799,2434.0,-0.574214519216402,0.325574578013287,113.73337658893,-1.76369581040498,0,6.829511884402236,ns
LYPLA1|ENSG00000120992.18|chr8,209,164,219,127,236,113,0.268707850975845,0.587041369558764,4865.0,-0.314173433049093,0.284051701020479,172.65200450428,-1.10604313200871,0,7.431723273873911,ns
MRPL15|ENSG00000137547.9|chr8,563,428,533,464,934,671,0.0157775787088061,0.120397083042499,1155.0,0.445065384857104,0.184366869383745,582.441556690267,2.41402040586118,0,9.185969483999681,ns
TMEM68|ENSG00000167904.16|chr8,24,37,40,9,53,14,0.460136030735682,1.0,7226.0,-0.52631781214257,0.712566359526191,28.4218480022663,-0.738622873654232,0,4.82892845724524,ns
TGS1|ENSG00000137574.11|chr8,113,61,73,65,82,85,0.926398899013188,0.979349547348429,12462.0,-0.0354682541374252,0.383953157925174,78.1165320211556,-0.0923765136588287,0,6.287555997172253,ns
LYN|ENSG00000254087.8|chr8,321,234,303,107,270,234,0.0782945105262497,0.307694815307782,2441.0,-0.485616140899106,0.275813484296673,237.375290015236,-1.7606685986997,0,7.891025952775246,ns
RPS20|ENSG00000008988.11|chr8,686,557,694,579,775,591,0.836560653576064,0.944795842189068,11572.0,0.0319519874815215,0.154885097143982,635.931637981897,0.206294782846788,0,9.31272787533878,ns
PLAG1|ENSG00000181690.8|chr8,154,121,185,42,151,85,0.0444895678721178,0.220814949083694,1872.0,-0.749077238039585,0.3727774840808,118.004939557332,-2.00944871948656,0,6.882703440257739,ns
CHCHD7|ENSG00000170791.18|chr8,465,419,373,295,378,265,0.0569199367296532,0.259152798844119,2067.0,-0.415045686029185,0.217994752616527,362.270791777437,-1.90392512226791,0,8.500924682409652,ns
BPNT2|ENSG00000104331.9|chr8,318,207,380,247,309,178,0.306708751524981,0.619799940905513,5332.0,-0.251368492326373,0.245920745076777,265.347046807571,-1.02215245097723,0,8.051736682071336,ns
FAM110B|ENSG00000169122.12|chr8,58,80,87,24,51,64,0.142958651630219,0.425515605920913,3393.0,-0.708296653034252,0.483524587151056,60.2288531419149,-1.46486170891032,0,5.912382882743604,ns
UBXN2B|ENSG00000215114.10|chr8,38,18,33,3,39,42,0.925113467833877,1.0,12446.0,-0.0729105539528796,0.775688975314734,27.3417167287384,-0.0939945729192507,0,4.773031924454669,ns
SDCBP|ENSG00000137575.12|chr8,365,325,370,286,398,409,0.750281032836833,0.908287091263727,10507.0,0.0662284757592784,0.208089738572866,354.414160391879,0.318268821007181,0,8.469292436780012,ns
NSMAF|ENSG00000035681.9|chr8,47,35,49,26,52,27,0.548386846192096,0.802146878475963,8271.0,-0.3155529987117,0.525764678173992,38.0475253873343,-0.60017915202602,0,5.249730718720821,ns
RAB2A|ENSG00000104388.15|chr8,504,297,485,292,395,234,0.0399836119988991,0.208222736981641,1778.0,-0.435530695132513,0.212048707981734,356.36089581969,-2.05391817416793,0,8.477195225562212,ns
CHD7|ENSG00000171316.14|chr8,140,129,109,67,135,80,0.198756541336513,0.506848407289119,4039.0,-0.448042352420632,0.348643338184828,107.998660705756,-1.28510229036159,0,6.754869611375092,ns
GGH|ENSG00000137563.13|chr8,161,86,75,55,149,71,0.556177292791412,0.807303622776062,8342.0,-0.242017148549295,0.411223847561803,95.4634274950018,-0.588528972685422,0,6.576876230368949,ns
YTHDF3|ENSG00000185728.17|chr8,887,643,798,448,617,684,0.0336102748571895,0.189508651604208,1623.0,-0.374543396632916,0.176279232827259,666.864121265437,-2.12471651155835,0,9.381249020829808,ns
CYP7B1|ENSG00000172817.4|chr8,27,27,18,9,12,23,0.36186475677415,1.0,5975.0,-0.700568128982349,0.768320492890863,19.4088868454495,-0.911817575431847,0,4.278645472670957,ns
ARMC1|ENSG00000104442.10|chr8,794,830,810,678,923,699,0.639377001988855,0.854055625579096,9329.0,-0.0815253875870663,0.173987626125929,782.110002305557,-0.468570032262293,0,9.611227723931108,ns
MTFR1|ENSG00000066855.16|chr8,119,106,151,86,156,127,0.963783628228672,0.988443457547669,12884.0,-0.0142578440018603,0.314007317829057,121.242372706453,-0.0454060883053118,0,6.921750180747134,ns
RRS1|ENSG00000179041.4|chr8,360,370,396,230,530,328,0.739435490869203,0.907022795004948,10363.0,-0.0793586560378644,0.23860017502142,360.352583086373,-0.332600996754257,0,8.493265376712298,ns
MYBL1|ENSG00000185697.17|chr8,22,26,41,18,27,29,0.702009467182797,1.0,10005.0,-0.242567703205774,0.633982753890033,26.7413437582414,-0.382609308719221,0,4.741000057874419,ns
VCPIP1|ENSG00000175073.8|chr8,59,111,116,60,157,124,0.633596223106152,0.851682847113179,9267.0,0.199304427969334,0.418117138321812,103.017199486364,0.476671271522803,0,6.6867414159420475,ns
C8orf44-SGK3|ENSG00000288602.1|chr8,23,21,41,52,48,42,0.140620509217684,0.421963231302952,3362.0,0.806293096262178,0.547201708775685,37.5574070239524,1.4734842441669,0,5.231025557165055,ns
SGK3|ENSG00000104205.16|chr8,133,89,150,80,137,110,0.632307604674818,0.851682847113179,9251.0,-0.151684045181319,0.317011367543471,112.951187507858,-0.47848140701301,0,6.819555628302905,ns
COPS5|ENSG00000121022.14|chr8,200,128,135,140,240,206,0.196752757273332,0.504982419025425,4012.0,0.361560477298372,0.280093042521931,170.824509025114,1.29085847346623,0,7.416371170074464,ns
CSPP1|ENSG00000104218.16|chr8,17,12,35,1,33,26,0.908078153914726,1.0,12281.0,-0.106706171644277,0.924159088718912,19.3836596877191,-0.115462990027178,0,4.276769076108396,ns
ARFGEF1|ENSG00000066777.9|chr8,25,15,48,29,14,23,0.695861875573561,1.0,9936.0,-0.274805795444197,0.702985345453279,25.2349256285293,-0.390912552049012,0,4.657349929670717,ns
NCOA2|ENSG00000140396.13|chr8,102,57,75,19,52,42,0.0278968960628271,0.171732459419597,1482.0,-1.03497702824817,0.470715141880158,55.5808943411217,-2.19873323835347,0,5.79651714373171,ns
TRAM1|ENSG00000067167.8|chr8,199,171,214,202,243,172,0.665302990146225,0.869330645606876,9579.0,0.108239584712369,0.25020517458308,197.384598178975,0.432603302040934,0,7.62486561119161,ns
LACTB2|ENSG00000147592.9|chr8,135,72,111,187,131,196,0.0182614322425384,0.132255096197278,1222.0,0.793830921211578,0.336329959166927,138.524710729853,2.360274187818,0,7.113999544153953,ns
EYA1|ENSG00000104313.20|chr8,18,12,50,36,18,17,0.973592171827685,1.0,12979.0,-0.0246723373439072,0.745312418089,24.7645880156749,-0.0331033493406265,0,4.630206715347407,ns
TERF1|ENSG00000147601.15|chr8,134,158,154,92,157,121,0.361918752625192,0.670891638293304,5977.0,-0.286038245928469,0.313736461694602,134.585901932411,-0.911715024716844,0,7.0723834832486565,ns
RDH10|ENSG00000121039.10|chr8,127,119,96,92,92,28,0.130683445870836,0.404505720445977,3238.0,-0.681538102066932,0.450927994251131,91.9062124544404,-1.51141226704894,0,6.522090479516877,ns
UBE2W|ENSG00000104343.21|chr8,162,121,194,151,222,125,0.749481382851614,0.908287091263727,10471.0,0.0904403272119529,0.283224974552395,158.161629965295,0.31932327774019,0,7.305255834004121,ns
ELOC|ENSG00000154582.18|chr8,675,500,561,401,530,394,0.0374926197023678,0.201220962865863,1716.0,-0.363034631016795,0.174505763829974,500.769067781857,-2.08035896952097,0,8.968001640352076,ns
TMEM70|ENSG00000175606.11|chr8,710,617,799,357,712,537,0.0302623633274326,0.178565261150209,1549.0,-0.403502244619183,0.186234151885444,606.520824292552,-2.16663936519755,0,9.244413369478035,ns
GDAP1|ENSG00000104381.14|chr8,75,41,70,92,73,109,0.108742640784827,0.370209675540254,2908.0,0.653866054638475,0.407680126931086,76.1756007350435,1.60387031754678,0,6.251257067207075,ns
CRISPLD1|ENSG00000121005.9|chr8,10,46,24,53,7,22,0.939248458632095,1.0,12618.0,0.0642788269349176,0.843393833992496,29.1752862597861,0.0762144852667841,0,4.866674906211511,ns
ZFHX4|ENSG00000091656.19|chr8,132,112,165,59,69,58,0.001270327737657,0.0220609126482797,490.0,-1.0966279445971,0.340292904217674,97.1210144977206,-3.22260009246512,0,6.601711586530239,down
PEX2|ENSG00000164751.15|chr8,119,56,144,59,129,104,0.83958826611581,0.945754964794389,11599.0,-0.077144056639496,0.381108557241256,97.2157098309451,-0.202420163949929,0,6.603117563696139,ns
PKIA|ENSG00000171033.13|chr8,119,82,92,6,58,86,0.102736833314894,0.359779144361781,2813.0,-0.968353086769965,0.593452575405088,71.5915430156201,-1.63172783622849,0,6.161717269387649,ns
ZC2HC1A|ENSG00000104427.12|chr8,74,82,102,125,103,73,0.493071820528087,0.766123459697907,7599.0,0.265129027217107,0.386806147801673,93.2782480923662,0.685431265050747,0,6.543468787669017,ns
HEY1|ENSG00000164683.18|chr8,410,260,386,491,898,553,2.00383466044589e-06,0.0001301545835749,127.0,0.899182132395328,0.189180537718899,484.270898775439,4.75303719525002,0,8.919670499644248,up
MRPS28|ENSG00000147586.10|chr8,221,170,176,152,162,217,0.860704777270418,0.953782067128382,11813.0,-0.0498387011777046,0.284018292326448,181.682804606307,-0.175477082019846,0,7.50527807174007,ns
TPD52|ENSG00000076554.16|chr8,315,324,297,186,379,270,0.442535456903693,0.733174328981434,6966.0,-0.190191224636009,0.247671025742398,290.315340227383,-0.767918750551894,0,8.181476995584475,ns
ZBTB10|ENSG00000205189.12|chr8,342,351,544,429,951,616,0.0026287471856537,0.0379100271581431,590.0,0.68164514061546,0.226602181878289,522.627551162023,3.00811375674035,0,9.029639370454692,up
ZNF704|ENSG00000164684.13|chr8,84,106,91,39,104,59,0.203712033275416,0.512948889648628,4107.0,-0.534395399182094,0.420437263822678,79.2475184157849,-1.27104670581121,0,6.308293853794986,ns
PAG1|ENSG00000076641.4|chr8,212,103,205,80,157,166,0.336048727602818,0.651484360516016,5636.0,-0.31227658705014,0.324611248175702,147.892850671419,-0.962001744564054,0,7.208408502183384,ns
IMPA1|ENSG00000133731.10|chr8,51,97,66,74,166,155,0.0537144398346087,0.248528939685241,2027.0,0.817943725350314,0.423995660955014,100.940061144912,1.92913230175037,0,6.657355055443205,ns
ZFAND1|ENSG00000104231.11|chr8,73,72,59,55,161,137,0.0682641444282494,0.286092796786197,2276.0,0.754749102635076,0.413956012192779,90.6174724478099,1.82325918794384,0,6.501717345859337,ns
CHMP4C|ENSG00000164695.5|chr8,254,155,167,81,230,191,0.545431796943616,0.800154169124647,8239.0,-0.197842668069554,0.327218429856729,173.588618808837,-0.604619575236573,0,7.439528551576087,ns
SNX16|ENSG00000104497.15|chr8,23,27,15,19,49,6,0.918257421877257,1.0,12377.0,0.0818562116802068,0.797593349328994,22.5225930261511,0.102629004804355,0,4.493301029348722,ns
E2F5|ENSG00000133740.11|chr8,169,108,199,87,173,112,0.280997335488395,0.598334285091319,5015.0,-0.329492818194284,0.305628825877412,135.979560068789,-1.07808161500592,0,7.087245997106299,ns
RBIS|ENSG00000176731.12|chr8,406,381,384,218,411,396,0.401521897936059,0.700165239943757,6465.0,-0.195609414669845,0.233171949052349,360.318809566437,-0.838906289821032,0,8.493130155888334,ns
CA2|ENSG00000104267.10|chr8,134,94,85,96,178,66,0.781976521909959,0.921217559560414,10818.0,0.105423840712952,0.380943256048838,105.646250984903,0.276744210690099,0,6.723097761766413,ns
WWP1|ENSG00000123124.14|chr8,183,149,174,72,151,38,0.0114070466101955,0.0984275392128688,1017.0,-0.983719873783334,0.388825837761701,123.8034090924,-2.52997557838794,0,6.951907231410772,ns
RMDN1|ENSG00000176623.12|chr8,104,102,114,75,97,103,0.564946280226442,0.814016046390903,8420.0,-0.197410352020387,0.34301797758059,98.2653690192491,-0.575510220813446,0,6.618611162042978,ns
CPNE3|ENSG00000085719.13|chr8,197,154,173,46,86,114,0.0022973443195244,0.0342690656270478,570.0,-1.06907347640412,0.350650404057971,125.816101093644,-3.04883001425938,0,6.975172750160024,down
RIPK2|ENSG00000104312.8|chr8,139,74,170,187,232,174,0.0167714152566033,0.125003335444073,1185.0,0.700695280667434,0.292971889045307,158.561856612518,2.3916809320879,0,7.308901950133705,ns
OSGIN2|ENSG00000164823.11|chr8,199,239,227,174,223,159,0.334319817315539,0.649506399678728,5615.0,-0.262849195213962,0.272255823813084,202.615316816848,-0.965449302544287,0,7.662599429365166,ns
NBN|ENSG00000104320.15|chr8,173,190,294,163,158,116,0.071516570791891,0.293156211098391,2332.0,-0.545560904701404,0.302722205780042,180.230774238603,-1.80218330299102,0,7.4937015608083,ns
TMEM64|ENSG00000180694.14|chr8,156,140,253,103,146,81,0.0263571169403198,0.165716354909069,1445.0,-0.70548376092667,0.317655392740941,142.428259256938,-2.22090912683487,0,7.154091610271658,ns
C8orf88|ENSG00000253250.3|chr8,29,25,45,1,36,44,0.715218844767636,1.0,10143.0,-0.302470182875255,0.829012325911154,28.7662714128824,-0.364856074417006,0,4.846306330815212,ns
PIP4P2|ENSG00000155099.8|chr8,24,50,89,32,51,38,0.443861212188718,0.733600818138674,6986.0,-0.427390747089836,0.558177792229536,46.5606186513939,-0.765689271482308,0,5.541038322363982,ns
OTUD6B|ENSG00000155100.11|chr8,87,78,139,106,146,76,0.701204004089564,0.887185976504787,9994.0,0.138290308518068,0.36041662830455,102.750425283819,0.383695694531645,0,6.68300055500613,ns
LRRC69|ENSG00000214954.9|chr8,24,36,16,49,6,18,0.981111049348844,1.0,13058.0,0.019570543665664,0.826598375204906,26.4133391335528,0.0236760006463994,0,4.723194791201289,ns
TRIQK|ENSG00000205133.12|chr8,69,76,47,39,14,34,0.0602892557936983,0.266440494846737,2131.0,-1.08475570119118,0.577405498500552,47.5819126749962,-1.87867227452484,0,5.572341360582113,ns
CIBAR1|ENSG00000188343.14|chr8,115,87,120,72,76,114,0.510635935815272,0.776305903896089,7893.0,-0.238864817247723,0.363100427259164,96.1243035504325,-0.657847799989594,0,6.586829335239047,ns
RBM12B|ENSG00000183808.12|chr8,521,318,352,161,320,151,0.0003781920403789,0.0087047208167193,364.0,-0.912235221968817,0.256616941039179,293.504208916352,-3.55485190601482,0,8.197237381829678,down
PDP1|ENSG00000164951.16|chr8,54,56,73,17,115,57,0.963145249448378,0.988320435851683,12878.0,-0.0250659287328287,0.542470174308037,59.1494629881616,-0.0462070173070847,0,5.886293165433271,ns
GEM|ENSG00000164949.8|chr8,7,5,23,57,51,57,0.0003778740649898,1.0,363.0,2.34322828747204,0.659122398768915,33.3205628182701,3.5550730666241,0,5.058340864386429,ns
FSBP|ENSG00000265817.4|chr8,126,83,98,69,51,93,0.263865074892107,0.582057336223768,4815.0,-0.448380378574853,0.401306219561796,85.9478667490049,-1.11730234100149,0,6.425389926925485,ns
VIRMA|ENSG00000164944.12|chr8,111,126,87,41,160,132,0.951263412401197,0.986148347280893,12735.0,-0.0263845285921957,0.431682011727538,107.482613545339,-0.0611202873305007,0,6.747959497212176,ns
DPY19L4|ENSG00000156162.16|chr8,33,18,39,1,41,20,0.494399249482568,1.0,7612.0,-0.584637349335695,0.8555728257611,23.587584024756,-0.683328562727099,0,4.5599557519556,ns
INTS8|ENSG00000164941.14|chr8,59,31,46,67,50,54,0.374954029156182,0.679629924524137,6133.0,0.422912377525837,0.476664949929929,50.7619230695953,0.887231959446582,0,5.6656748202999285,ns
CCNE2|ENSG00000175305.18|chr8,173,81,191,221,224,160,0.0799118896594476,0.310940178207917,2468.0,0.53210942472174,0.303854598697076,170.955727020617,1.75119753659618,0,7.417478943671199,ns
NDUFAF6|ENSG00000156170.14|chr8,17,32,21,16,21,36,0.961622419762302,1.0,12855.0,0.0342060001003789,0.71088148566492,24.2567527519613,0.0481177253735684,0,4.600314524892201,ns
TP53INP1|ENSG00000164938.14|chr8,30,14,46,17,52,28,0.832588391518358,1.0,11532.0,0.136115257827596,0.643927058626101,29.3603196677483,0.211383037883226,0,4.875795770853385,ns
PLEKHF2|ENSG00000175895.5|chr8,52,62,55,104,194,90,0.0029085086738786,0.0405275135993668,611.0,1.16166708520354,0.39018180637763,90.7769534315893,2.97724564860732,0,6.504254165638472,up
CFAP418|ENSG00000156172.6|chr8,29,19,14,7,29,17,0.735249724299461,1.0,10328.0,-0.266259051591887,0.787397911451839,18.4531813756635,-0.338150568752395,0,4.20579765693062,ns
UQCRB|ENSG00000156467.10|chr8,1731,1738,1771,1057,1710,1416,0.0333220059176201,0.188955048914816,1614.0,-0.329694832703218,0.154918540825508,1550.10471147937,-2.12818188801925,0,10.598149959277423,ns
MTERF3|ENSG00000156469.9|chr8,131,93,81,50,148,134,0.78480681788856,0.922431538011827,10852.0,0.109201305149668,0.399916360846738,103.234186267681,0.273060359217257,0,6.689776991850486,ns
PTDSS1|ENSG00000156471.13|chr8,564,423,518,354,391,300,0.0106641025139258,0.094589442620832,988.0,-0.485295328520291,0.190049762353753,418.053768020725,-2.55351715524367,0,8.707544696359001,ns
SDC2|ENSG00000169439.12|chr8,158,146,200,156,189,151,0.975931381898708,0.991784363699049,13004.0,0.0081503158399678,0.270145329325238,164.348427144763,0.0301701156941173,0,7.360613839309416,ns
MTDH|ENSG00000147649.10|chr8,486,372,463,227,478,264,0.0382074125776027,0.203646217515964,1730.0,-0.452795741716645,0.218465114437837,370.02275618683,-2.07262263763162,0,8.531470188160496,ns
LAPTM4B|ENSG00000104341.17|chr8,846,614,967,450,669,549,0.0013587270700653,0.022920530881327,504.0,-0.50463162900703,0.157536003508799,664.329875983707,-3.20327809368888,0,9.375755985968167,ns
RPL30|ENSG00000156482.11|chr8,2110,1575,1755,1369,2283,1672,0.881545347067207,0.963082322631294,12007.0,-0.020132203546422,0.135105938465978,1754.03177792707,-0.149010500759682,0,10.776459170097239,ns
ERICH5|ENSG00000177459.11|chr8,42,30,52,37,22,41,0.709241816649849,0.891458878370262,10072.0,-0.210685626777613,0.565030862216482,37.0844348618923,-0.372874546978095,0,5.212741878512939,ns
RIDA|ENSG00000132541.11|chr8,41,85,54,64,41,51,0.686710605401916,0.882760757980428,9838.0,-0.210420496107691,0.521717043255051,57.8596816791981,-0.403323025053684,0,5.854486481046241,ns
POP1|ENSG00000104356.11|chr8,112,109,83,128,74,95,0.960663659361552,0.987847734489335,12846.0,0.0197492869569555,0.400425273595278,101.752786304595,0.0493207803284584,0,6.668924490239554,ns
STK3|ENSG00000104375.17|chr8,75,58,45,15,38,31,0.0391921459927916,0.206087043526403,1754.0,-1.10044613869786,0.533636634751042,42.7919649663017,-2.06216377781344,0,5.41926802255293,ns
OSR2|ENSG00000164920.10|chr8,148,121,183,55,138,129,0.165176840604718,0.457812687836656,3666.0,-0.480325676915675,0.346088546558151,125.126372124582,-1.38786932330616,0,6.967242079387251,ns
VPS13B|ENSG00000132549.20|chr8,12,5,3,1,15,15,0.616406589380518,1.0,9045.0,0.61958835844085,1.2368277181656,8.08501756205497,0.500949606271592,0,3.01525090748522,ns
POLR2K|ENSG00000147669.11|chr8,475,343,415,237,472,373,0.396157273421129,0.696483663352706,6406.0,-0.178831003114876,0.210760321377117,375.44494244832,-0.848504129934833,0,8.552457547366119,ns
SPAG1|ENSG00000104450.13|chr8,52,52,33,16,25,22,0.0522809953212943,1.0,2005.0,-1.13777508110406,0.58623640419903,33.2777541956164,-1.94081273860601,0,5.05648616898616,ns
RNF19A|ENSG00000034677.13|chr8,44,46,48,7,96,54,0.884694843036538,0.964273129208387,12034.0,0.094234700894652,0.649803510191839,46.8958561784974,0.145020301393619,0,5.551388543537375,ns
ANKRD46|ENSG00000186106.11|chr8,85,70,79,51,132,99,0.511237685108699,0.776791244144716,7899.0,0.256350547798531,0.39023592055452,83.5066237789527,0.656911714929421,0,6.383818732163159,ns
YWHAZ|ENSG00000164924.18|chr8,669,536,696,592,736,700,0.408259943438365,0.706141209625045,6554.0,0.130431357693369,0.157723972208071,645.447046465591,0.826959629962293,0,9.334154929094607,ns
RRM2B|ENSG00000048392.13|chr8,154,107,154,91,139,51,0.130207669932739,0.403942485624356,3231.0,-0.545279160582841,0.360328498773669,112.368188419048,-1.51328346894189,0,6.812089854285049,ns
UBR5|ENSG00000104517.13|chr8,45,67,59,96,102,75,0.109304557387036,0.370898105259424,2918.0,0.67167760575959,0.419450675578684,74.3563907929719,1.60132679446261,0,6.216384839439396,ns
KLF10|ENSG00000155090.15|chr8,151,54,76,222,449,245,7.75464602311049e-08,6.95305163528678e-06,92.0,1.74034807308933,0.32392151464914,191.722236875258,5.37274615727336,0,7.582873867256171,up
AZIN1|ENSG00000155096.15|chr8,392,287,332,460,517,430,0.006837940554192,0.0709511592849435,841.0,0.517720089773627,0.1914195527615,398.540442430906,2.70463535362389,0,8.638582320851288,ns
ATP6V1C1|ENSG00000155097.12|chr8,129,112,97,134,74,68,0.580442313219286,0.824108199956263,8657.0,-0.225433247674709,0.407847733844339,103.361081970452,-0.552738752646222,0,6.691549266943538,ns
FZD6|ENSG00000164930.12|chr8,126,52,110,37,72,90,0.280788130531143,0.598043193584147,5010.0,-0.463597969323108,0.429834247825537,77.7933215328543,-1.07855056145102,0,6.281574401705559,ns
SLC25A32|ENSG00000164933.12|chr8,240,224,184,226,260,212,0.645951099459062,0.857940190040185,9386.5,0.119591962846239,0.260325354787266,223.470160880025,0.459394218223454,0,7.803938396465857,ns
ENSG00000285982|ENSG00000285982.1|chr8,240,224,184,226,260,212,0.645951099459062,0.857940190040185,9386.5,0.119591962846239,0.260325354787266,223.470160880025,0.459394218223454,0,7.803938396465857,ns
DCAF13|ENSG00000164934.14|chr8,188,116,115,136,187,128,0.654865603539105,0.861973250932515,9485.0,0.135216335926547,0.302488532939606,141.999519961157,0.447013097033811,0,7.14974224238617,ns
LRP12|ENSG00000147650.12|chr8,117,116,105,72,202,49,0.74716185914697,0.908287091263727,10440.0,-0.138325903606208,0.429071960484786,106.403702291475,-0.322383927045527,0,6.733404539717451,ns
ZFPM2|ENSG00000169946.14|chr8,18,36,45,41,36,40,0.654502313208117,1.0,9478.0,0.263304515553576,0.588368532633733,36.3210003596638,0.447516311545313,0,5.182732033035222,ns
OXR1|ENSG00000164830.19|chr8,236,286,277,103,207,179,0.0104656480974081,0.0933309526005614,983.0,-0.733040660885646,0.286338183988775,212.54363016329,-2.56005207085612,0,7.731615212480171,ns
EIF3E|ENSG00000104408.11|chr8,202,113,236,202,264,150,0.438397417857091,0.729352581176851,6922.0,0.218648520458127,0.282162709210334,188.514952484225,0.774902257885321,0,7.558535148384352,ns
EMC2|ENSG00000104412.8|chr8,97,93,93,93,180,90,0.336316680828916,0.651697510020607,5638.0,0.33648008080338,0.349964765100161,105.124063850517,0.961468451565627,0,6.715949142842728,ns
TMEM74|ENSG00000164841.5|chr8,65,50,81,42,53,19,0.133922613286229,0.409775988964174,3280.0,-0.750374953444473,0.500646741843122,50.224153727202,-1.49881121902837,0,5.650309444759717,ns
NUDCD1|ENSG00000120526.12|chr8,119,53,163,33,194,138,0.767766306181194,0.915349654529364,10673.0,0.140095383337413,0.47442048990899,109.456483555599,0.295297918865789,0,6.77421360355784,ns
ENY2|ENSG00000120533.13|chr8,587,435,506,430,542,470,0.773288586714415,0.917047598110102,10725.0,-0.0495538041110781,0.172016444736639,487.141224531529,-0.288075969637357,0,8.928196266795428,ns
EBAG9|ENSG00000147654.16|chr8,293,130,344,188,289,261,0.944179974665256,0.983761736788732,12670.0,0.0191578472703011,0.273616325797218,241.212546678075,0.0700171936542242,0,7.9141611407916095,ns
