Gene	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
TCP11L2|ENSG00000166046.11|chr12	0	0	0	0	0	1
POLR3B|ENSG00000013503.10|chr12	185	217	96	144	225	108
RFX4|ENSG00000111783.13|chr12	0	0	0	0	0	0
RIC8B|ENSG00000111785.21|chr12	128	25	108	34	55	62
TMEM263|ENSG00000151135.10|chr12	326	263	296	190	287	267
MTERF2|ENSG00000120832.10|chr12	13	23	32	28	12	19
CRY1|ENSG00000008405.12|chr12	205	121	187	114	190	167
BTBD11|ENSG00000151136.15|chr12	75	8	58	21	44	11
PWP1|ENSG00000136045.12|chr12	411	281	332	244	497	345
PRDM4|ENSG00000110851.12|chr12	226	220	229	258	351	322
ASCL4|ENSG00000187855.6|chr12	0	0	0	0	0	0
WSCD2|ENSG00000075035.10|chr12	0	0	0	0	0	0
CMKLR1|ENSG00000174600.14|chr12	0	0	0	0	0	0
FICD|ENSG00000198855.7|chr12	100	104	116	311	431	399
SART3|ENSG00000075856.12|chr12	283	253	371	263	323	291
ISCU|ENSG00000136003.16|chr12	491	283	600	187	387	330
TMEM119|ENSG00000183160.9|chr12	0	0	0	0	0	0
SELPLG|ENSG00000110876.10|chr12	10	3	7	0	0	0
CORO1C|ENSG00000110880.11|chr12	323	367	310	260	331	271
SSH1|ENSG00000084112.15|chr12	45	57	61	16	38	27
DAO|ENSG00000110887.8|chr12	0	0	0	0	0	0
SVOP|ENSG00000166111.10|chr12	0	0	0	0	0	0
USP30|ENSG00000135093.13|chr12	90	117	126	57	121	109
ALKBH2|ENSG00000189046.11|chr12	316	184	228	140	172	150
UNG|ENSG00000076248.12|chr12	861	638	917	955	1030	932
ACACB|ENSG00000076555.16|chr12	2	3	13	0	7	11
FOXN4|ENSG00000139445.18|chr12	5	8	9	0	7	8
MYO1H|ENSG00000174527.11|chr12	0	0	0	0	0	0
KCTD10|ENSG00000110906.13|chr12	292	267	274	274	259	242
UBE3B|ENSG00000151148.14|chr12	16	36	44	54	23	22
MMAB|ENSG00000139428.12|chr12	357	254	331	301	273	360
MVK|ENSG00000110921.14|chr12	46	79	58	92	102	46
FAM222A|ENSG00000139438.6|chr12	147	82	117	129	136	108
TRPV4|ENSG00000111199.12|chr12	0	0	0	0	0	6
GLTP|ENSG00000139433.11|chr12	159	199	190	75	178	134
TCHP|ENSG00000139437.18|chr12	169	60	151	129	75	113
GIT2|ENSG00000139436.22|chr12	42	65	73	16	117	69
ANKRD13A|ENSG00000076513.17|chr12	115	77	94	77	83	60
C12orf76|ENSG00000174456.16|chr12	122	124	82	71	145	121
IFT81|ENSG00000122970.16|chr12	38	29	54	39	52	42
ATP2A2|ENSG00000174437.18|chr12	886	659	876	980	1476	1319
ANAPC7|ENSG00000196510.14|chr12	151	99	128	222	116	77
ARPC3|ENSG00000111229.16|chr12	457	376	375	263	337	331
GPN3|ENSG00000111231.9|chr12	311	193	233	151	301	269
FAM216A|ENSG00000204856.12|chr12	584	516	750	343	746	646
VPS29|ENSG00000111237.19|chr12	397	333	311	287	349	280
RAD9B|ENSG00000151164.19|chr12	2	0	2	5	6	4
PPTC7|ENSG00000196850.6|chr12	878	608	937	391	630	462
HVCN1|ENSG00000122986.14|chr12	0	0	0	0	0	0
PPP1CC|ENSG00000186298.12|chr12	1131	1170	1176	570	924	771
CCDC63|ENSG00000173093.13|chr12	0	0	0	0	0	0
MYL2|ENSG00000111245.17|chr12	0	0	0	0	0	0
CUX2|ENSG00000111249.14|chr12	9	7	11	2	11	6
PHETA1|ENSG00000198324.14|chr12	25	19	16	0	2	24
SH2B3|ENSG00000111252.11|chr12	30	32	23	42	80	77
ATXN2|ENSG00000204842.18|chr12	712	459	770	453	647	573
BRAP|ENSG00000089234.16|chr12	160	187	162	190	246	152
ACAD10|ENSG00000111271.15|chr12	12	1	0	0	10	11
ALDH2|ENSG00000111275.13|chr12	125	72	82	56	114	108
MAPKAPK5|ENSG00000089022.14|chr12	283	277	306	162	236	241
TMEM116|ENSG00000198270.13|chr12	17	22	3	0	5	22
ERP29|ENSG00000089248.7|chr12	373	417	351	502	774	684
NAA25|ENSG00000111300.10|chr12	181	115	190	109	206	167
TRAFD1|ENSG00000135148.12|chr12	371	131	306	220	181	157
HECTD4|ENSG00000173064.14|chr12	57	29	61	37	45	40
RPL6|ENSG00000089009.16|chr12	18	19	0	2	3	18
RPH3A|ENSG00000089169.15|chr12	0	0	0	0	0	0
OAS1|ENSG00000089127.15|chr12	0	0	0	0	0	0
OAS3|ENSG00000111331.14|chr12	7	0	11	0	0	1
OAS2|ENSG00000111335.14|chr12	0	0	0	0	0	0
DTX1|ENSG00000135144.8|chr12	0	0	0	0	0	0
RASAL1|ENSG00000111344.12|chr12	1	8	1	0	6	0
DDX54|ENSG00000123064.13|chr12	377	396	387	338	510	381
RITA1|ENSG00000139405.16|chr12	320	173	299	195	150	189
IQCD|ENSG00000166578.10|chr12	0	0	8	0	1	0
TPCN1|ENSG00000186815.13|chr12	34	27	54	38	15	16
SLC8B1|ENSG00000089060.12|chr12	4	11	2	13	13	14
PLBD2|ENSG00000151176.8|chr12	42	16	47	25	54	36
SDS|ENSG00000135094.11|chr12	0	0	0	0	0	0
SDSL|ENSG00000139410.15|chr12	35	7	21	23	27	35
LHX5|ENSG00000089116.4|chr12	0	8	0	0	6	0
RBM19|ENSG00000122965.11|chr12	44	22	50	7	29	14
TBX5|ENSG00000089225.20|chr12	0	0	0	0	0	0
TBX3|ENSG00000135111.16|chr12	438	415	499	304	518	400
MED13L|ENSG00000123066.9|chr12	343	250	411	222	338	256
MAP1LC3B2|ENSG00000258102.5|chr12	39	24	55	68	50	39
SPRING1|ENSG00000111412.6|chr12	566	506	593	262	363	341
RNFT2|ENSG00000135119.15|chr12	24	46	52	66	51	46
FBXW8|ENSG00000174989.13|chr12	19	19	12	32	29	52
TESC|ENSG00000088992.18|chr12	32	18	38	14	16	25
FBXO21|ENSG00000135108.16|chr12	489	425	706	323	557	501
NOS1|ENSG00000089250.20|chr12	5	0	0	0	0	0
KSR2|ENSG00000171435.14|chr12	31	12	0	0	3	3
RFC5|ENSG00000111445.14|chr12	410	337	436	325	353	361
WSB2|ENSG00000176871.9|chr12	89	116	132	56	68	65
VSIG10|ENSG00000176834.14|chr12	37	33	72	18	41	8
PEBP1|ENSG00000089220.5|chr12	2239	1766	2205	1364	2430	1544
TAOK3|ENSG00000135090.14|chr12	109	76	162	144	95	92
SUDS3|ENSG00000111707.12|chr12	94	67	55	62	55	66
SRRM4|ENSG00000139767.10|chr12	0	0	0	0	0	0
HSPB8|ENSG00000152137.8|chr12	11	1	29	5	57	31
CCDC60|ENSG00000183273.7|chr12	0	0	0	0	0	0
TMEM233|ENSG00000224982.4|chr12	0	0	0	0	0	0
PRKAB1|ENSG00000111725.11|chr12	234	182	304	253	355	355
CIT|ENSG00000122966.17|chr12	83	30	85	1	53	79
BICDL1|ENSG00000135127.12|chr12	33	32	29	0	10	17
RAB35|ENSG00000111737.12|chr12	503	414	487	285	375	335
GCN1|ENSG00000089154.11|chr12	142	128	121	129	92	144
RPLP0|ENSG00000089157.16|chr12	782	578	623	746	1101	824
PXN|ENSG00000089159.17|chr12	127	67	173	54	85	52
SIRT4|ENSG00000089163.4|chr12	11	3	18	8	9	1
PLA2G1B|ENSG00000170890.14|chr12	0	0	0	0	0	0
COX6A1|ENSG00000111775.3|chr12	1018	782	849	752	897	776
ENSG00000111780|ENSG00000111780.8|chr12	31	20	12	18	16	11
TRIAP1|ENSG00000170855.4|chr12	2172	1921	2397	1190	1516	1368
GATC|ENSG00000257218.6|chr12	607	571	599	462	595	420
SRSF9|ENSG00000111786.9|chr12	2098	2025	2145	1315	1744	1605
DYNLL1|ENSG00000088986.11|chr12	2779	2052	3043	1288	1704	1458
COQ5|ENSG00000110871.15|chr12	98	116	133	26	154	112
RNF10|ENSG00000022840.17|chr12	284	220	242	121	226	177
POP5|ENSG00000167272.11|chr12	297	217	223	195	278	267
CABP1|ENSG00000157782.10|chr12	0	0	0	0	0	0
MLEC|ENSG00000110917.8|chr12	821	597	952	742	1291	911
UNC119B|ENSG00000175970.11|chr12	269	121	262	294	179	202
ACADS|ENSG00000122971.9|chr12	11	28	12	0	11	18
SPPL3|ENSG00000157837.16|chr12	489	347	611	231	360	313
HNF1A|ENSG00000135100.19|chr12	0	0	0	0	0	0
C12orf43|ENSG00000157895.11|chr12	653	447	468	419	530	493
OASL|ENSG00000135114.14|chr12	0	0	0	0	0	0
P2RX7|ENSG00000089041.17|chr12	0	8	0	0	6	2
P2RX4|ENSG00000135124.16|chr12	35	11	20	7	19	15
CAMKK2|ENSG00000110931.19|chr12	230	164	225	213	146	170
ANAPC5|ENSG00000089053.13|chr12	432	313	496	319	327	299
RNF34|ENSG00000170633.17|chr12	240	249	282	153	256	190
KDM2B|ENSG00000089094.20|chr12	275	243	286	188	219	241
ORAI1|ENSG00000276045.4|chr12	0	0	0	0	0	0
TMEM120B|ENSG00000188735.13|chr12	70	80	95	8	68	46
RHOF|ENSG00000139725.8|chr12	18	18	12	0	12	13
SETD1B|ENSG00000139718.12|chr12	527	431	560	247	509	350
HPD|ENSG00000158104.11|chr12	0	0	0	0	0	0
PSMD9|ENSG00000110801.14|chr12	303	307	433	292	413	352
CFAP251|ENSG00000158023.10|chr12	0	0	4	0	0	0
BCL7A|ENSG00000110987.9|chr12	0	0	0	1	1	1
MLXIP|ENSG00000175727.14|chr12	215	153	165	120	122	99
LRRC43|ENSG00000158113.13|chr12	0	0	0	0	0	0
IL31|ENSG00000204671.2|chr12	0	0	0	0	0	0
B3GNT4|ENSG00000176383.9|chr12	10	5	36	0	17	8
DIABLO|ENSG00000184047.20|chr12	472	400	501	327	466	365
VPS33A|ENSG00000139719.11|chr12	171	135	162	163	203	109
CLIP1|ENSG00000130779.22|chr12	86	80	58	65	90	61
ZCCHC8|ENSG00000033030.15|chr12	71	87	112	175	276	213
RSRC2|ENSG00000111011.18|chr12	554	507	693	663	972	1011
KNTC1|ENSG00000184445.12|chr12	23	32	45	20	53	33
HCAR2|ENSG00000182782.8|chr12	0	0	0	0	0	0
HCAR3|ENSG00000255398.3|chr12	0	0	0	0	0	0
HCAR1|ENSG00000196917.6|chr12	0	0	0	0	0	0
DENR|ENSG00000139726.11|chr12	538	532	582	293	562	448
HIP1R|ENSG00000130787.14|chr12	0	16	10	13	3	2
VPS37B|ENSG00000139722.7|chr12	258	72	175	138	112	50
ABCB9|ENSG00000150967.19|chr12	20	42	24	11	53	42
OGFOD2|ENSG00000111325.16|chr12	75	28	118	81	78	69
ARL6IP4|ENSG00000182196.14|chr12	195	80	160	119	68	75
PITPNM2|ENSG00000090975.14|chr12	3	2	2	10	7	5
MPHOSPH9|ENSG00000051825.15|chr12	279	185	195	154	186	159
MTRFR|ENSG00000130921.9|chr12	418	316	467	432	672	344
CDK2AP1|ENSG00000111328.7|chr12	749	625	844	221	481	325
SBNO1|ENSG00000139697.14|chr12	279	137	312	106	202	188
KMT5A|ENSG00000183955.14|chr12	145	123	194	145	180	86
RILPL2|ENSG00000150977.11|chr12	120	86	106	104	180	107
SNRNP35|ENSG00000184209.15|chr12	115	103	118	69	124	104
RILPL1|ENSG00000188026.13|chr12	62	44	57	40	70	28
TMED2|ENSG00000086598.11|chr12	576	540	511	344	573	441
DDX55|ENSG00000111364.16|chr12	117	119	139	207	177	105
EIF2B1|ENSG00000111361.13|chr12	282	263	258	190	290	253
GTF2H3|ENSG00000111358.14|chr12	482	315	354	393	766	498
TCTN2|ENSG00000168778.13|chr12	74	41	63	86	49	73
ATP6V0A2|ENSG00000185344.15|chr12	90	102	80	103	126	124
DNAH10|ENSG00000197653.16|chr12	0	0	0	0	0	0
CCDC92|ENSG00000119242.9|chr12	0	0	0	0	3	0
ZNF664|ENSG00000179195.16|chr12	447	447	590	327	406	298
RFLNA|ENSG00000178882.15|chr12	3	0	0	0	7	9
NCOR2|ENSG00000196498.14|chr12	74	26	111	65	25	70
SCARB1|ENSG00000073060.17|chr12	289	140	246	159	127	163
UBC|ENSG00000150991.16|chr12	4620	3219	3962	4402	5095	4512
DHX37|ENSG00000150990.9|chr12	176	41	88	36	58	53
BRI3BP|ENSG00000184992.13|chr12	883	674	958	480	648	458
AACS|ENSG00000081760.17|chr12	26	38	20	47	55	18
TMEM132B|ENSG00000139364.11|chr12	5	3	2	0	0	3
TMEM132C|ENSG00000181234.10|chr12	0	0	0	0	0	0
SLC15A4|ENSG00000139370.12|chr12	274	152	269	178	202	152
GLT1D1|ENSG00000151948.12|chr12	0	0	0	0	0	0
TMEM132D|ENSG00000151952.16|chr12	0	0	0	0	0	0
FZD10|ENSG00000111432.5|chr12	0	0	0	0	0	0
PIWIL1|ENSG00000125207.7|chr12	0	1	0	0	0	2
RIMBP2|ENSG00000060709.16|chr12	0	0	0	0	0	0
RAN|ENSG00000132341.12|chr12	7432	6364	7461	4533	6929	6299
ADGRD1|ENSG00000111452.13|chr12	0	0	0	0	0	0
SFSWAP|ENSG00000061936.10|chr12	230	227	220	335	322	257
MMP17|ENSG00000198598.7|chr12	0	0	0	0	0	0
ULK1|ENSG00000177169.10|chr12	177	119	211	166	106	117
PUS1|ENSG00000177192.14|chr12	1180	729	958	990	999	734
EP400|ENSG00000183495.15|chr12	62	54	51	55	100	37
DDX51|ENSG00000185163.10|chr12	4	9	0	6	0	3
NOC4L|ENSG00000184967.7|chr12	0	0	0	0	0	0
GALNT9|ENSG00000182870.13|chr12	0	0	0	0	0	0
FBRSL1|ENSG00000112787.14|chr12	456	234	496	276	174	195
LRCOL1|ENSG00000204583.10|chr12	0	0	0	0	0	0
P2RX2|ENSG00000187848.15|chr12	0	0	0	0	0	0
POLE|ENSG00000177084.19|chr12	77	51	76	97	43	54
PXMP2|ENSG00000176894.10|chr12	136	102	152	40	81	105
PGAM5|ENSG00000247077.7|chr12	471	298	369	270	434	263
ANKLE2|ENSG00000176915.15|chr12	133	202	203	143	158	140
GOLGA3|ENSG00000090615.16|chr12	200	162	192	134	176	181
CHFR|ENSG00000072609.18|chr12	33	33	42	41	67	57
ZNF605|ENSG00000196458.11|chr12	85	62	126	20	87	63
ZNF26|ENSG00000198393.8|chr12	82	41	85	55	86	123
ZNF84|ENSG00000198040.11|chr12	54	68	85	34	103	80
ZNF140|ENSG00000196387.10|chr12	79	74	84	78	117	97
ZNF891|ENSG00000214029.6|chr12	72	12	62	43	104	57
ZNF10|ENSG00000256223.6|chr12	29	26	27	21	73	55
ENSG00000256825|ENSG00000256825.4|chr12	0	5	3	0	0	0
ZNF268|ENSG00000090612.22|chr12	190	175	232	166	287	188
ANHX|ENSG00000227059.7|chr12	0	0	0	0	0	0
TUBA3C|ENSG00000198033.12|chr13	0	0	0	0	0	0
TPTE2|ENSG00000132958.19|chr13	0	0	0	0	0	0
MPHOSPH8|ENSG00000196199.14|chr13	181	186	226	127	212	208
PSPC1|ENSG00000121390.19|chr13	102	135	100	68	109	105
ZMYM5|ENSG00000132950.19|chr13	13	18	18	23	72	44
ZMYM2|ENSG00000121741.17|chr13	99	52	95	86	53	75
GJA3|ENSG00000121743.4|chr13	39	36	44	24	26	30
GJB2|ENSG00000165474.8|chr13	17	13	5	18	26	12
GJB6|ENSG00000121742.19|chr13	0	0	0	0	0	0
CRYL1|ENSG00000165475.15|chr13	26	20	28	43	29	17
IFT88|ENSG00000032742.18|chr13	14	0	5	8	0	5
IL17D|ENSG00000172458.5|chr13	29	23	7	33	7	7
EEF1AKMT1|ENSG00000150456.11|chr13	72	54	105	23	44	82
XPO4|ENSG00000132953.18|chr13	48	36	61	19	66	49
LATS2|ENSG00000150457.9|chr13	304	217	174	82	199	164
SAP18|ENSG00000150459.13|chr13	1026	910	1045	566	891	743
SKA3|ENSG00000165480.16|chr13	154	116	145	123	121	122
MRPL57|ENSG00000173141.5|chr13	930	620	881	445	664	651
MICU2|ENSG00000165487.14|chr13	150	116	145	109	133	134
FGF9|ENSG00000102678.7|chr13	437	406	391	384	555	414
SGCG|ENSG00000102683.8|chr13	0	0	0	0	0	0
SACS|ENSG00000151835.17|chr13	166	96	177	75	122	127
TNFRSF19|ENSG00000127863.16|chr13	32	10	18	14	21	7
MIPEP|ENSG00000027001.10|chr13	40	25	25	34	72	70
C1QTNF9B|ENSG00000205863.11|chr13	0	0	0	0	0	0
SPATA13|ENSG00000182957.16|chr13	109	59	90	33	49	100
C1QTNF9|ENSG00000240654.6|chr13	0	0	0	0	0	0
PARP4|ENSG00000102699.6|chr13	10	23	21	49	41	14
ATP12A|ENSG00000075673.12|chr13	6	5	1	0	0	0
CENPJ|ENSG00000151849.16|chr13	44	16	38	28	19	34
PABPC3|ENSG00000151846.9|chr13	7	4	33	0	10	2
AMER2|ENSG00000165566.13|chr13	1	0	3	0	9	0
MTMR6|ENSG00000139505.12|chr13	108	107	131	98	174	93
NUP58|ENSG00000139496.18|chr13	159	137	195	42	133	68
ATP8A2|ENSG00000132932.19|chr13	15	15	4	0	6	0
SHISA2|ENSG00000180730.5|chr13	139	115	155	100	251	127
RNF6|ENSG00000127870.17|chr13	274	145	252	173	313	204
CDK8|ENSG00000132964.13|chr13	154	121	157	85	151	146
WASF3|ENSG00000132970.14|chr13	77	74	59	13	92	25
GPR12|ENSG00000132975.8|chr13	1	10	9	0	18	0
USP12|ENSG00000152484.14|chr13	192	145	185	113	71	65
RPL21|ENSG00000122026.11|chr13	11	0	12	0	1	4
RASL11A|ENSG00000122035.7|chr13	5	0	8	0	6	0
GTF3A|ENSG00000122034.17|chr13	151	142	274	47	44	97
MTIF3|ENSG00000122033.15|chr13	75	53	66	48	77	55
LNX2|ENSG00000139517.9|chr13	156	59	136	74	85	80
POLR1D|ENSG00000186184.20|chr13	616	514	813	321	492	431
GSX1|ENSG00000169840.5|chr13	0	0	0	0	0	0
PDX1|ENSG00000139515.6|chr13	32	19	29	9	46	30
CDX2|ENSG00000165556.10|chr13	161	187	183	194	255	178
URAD|ENSG00000183463.6|chr13	0	0	0	0	0	0
FLT3|ENSG00000122025.15|chr13	0	0	0	0	0	0
PAN3|ENSG00000152520.14|chr13	88	70	102	117	112	83
FLT1|ENSG00000102755.12|chr13	4	6	5	0	0	8
POMP|ENSG00000132963.9|chr13	1168	1002	1195	700	1097	828
SLC46A3|ENSG00000139508.15|chr13	31	29	55	0	15	27
MTUS2|ENSG00000132938.22|chr13	0	5	0	0	3	2
SLC7A1|ENSG00000139514.13|chr13	1054	711	1094	1478	1596	1234
UBL3|ENSG00000122042.10|chr13	238	238	274	167	245	157
KATNAL1|ENSG00000102781.14|chr13	69	40	73	65	48	37
UBE2L5|ENSG00000236444.5|chr13	536	353	349	159	387	293
HMGB1|ENSG00000189403.15|chr13	821	725	867	501	922	784
USPL1|ENSG00000132952.12|chr13	104	63	108	7	53	79
ALOX5AP|ENSG00000132965.10|chr13	0	0	0	0	0	0
MEDAG|ENSG00000102802.10|chr13	0	0	0	0	0	0
TEX26|ENSG00000175664.10|chr13	0	0	0	0	0	0
HSPH1|ENSG00000120694.20|chr13	500	370	485	230	478	308
B3GLCT|ENSG00000187676.8|chr13	66	48	79	45	41	32
RXFP2|ENSG00000133105.8|chr13	0	0	0	0	0	0
FRY|ENSG00000073910.23|chr13	0	0	0	0	0	0
ZAR1L|ENSG00000189167.12|chr13	0	0	2	0	0	0
BRCA2|ENSG00000139618.18|chr13	83	44	40	19	54	85
N4BP2L1|ENSG00000139597.18|chr13	0	0	0	0	4	9
N4BP2L2|ENSG00000244754.9|chr13	121	81	97	79	127	113
PDS5B|ENSG00000083642.19|chr13	23	36	72	19	49	42
KL|ENSG00000133116.8|chr13	0	0	0	0	0	0
STARD13|ENSG00000133121.21|chr13	7	16	28	1	20	13
RFC3|ENSG00000133119.13|chr13	393	341	520	420	692	503
NBEA|ENSG00000172915.20|chr13	24	25	30	13	27	26
MAB21L1|ENSG00000180660.8|chr13	40	25	29	15	33	29
DCLK1|ENSG00000133083.15|chr13	2	2	7	0	0	4
SOHLH2|ENSG00000120669.16|chr13	0	3	8	0	5	0
CCDC169-SOHLH2|ENSG00000250709.1|chr13	0	0	8	0	5	0
CCDC169|ENSG00000242715.8|chr13	0	2	0	0	0	0
SPART|ENSG00000133104.14|chr13	372	296	352	170	422	255
CCNA1|ENSG00000133101.10|chr13	2	16	17	0	3	10
SERTM1|ENSG00000180440.4|chr13	64	14	55	27	77	41
RFXAP|ENSG00000133111.4|chr13	137	102	161	109	138	126
SMAD9|ENSG00000120693.14|chr13	568	455	524	423	722	576
ALG5|ENSG00000120697.10|chr13	372	380	377	497	632	426
EXOSC8|ENSG00000120699.14|chr13	355	341	354	473	661	438
SUPT20H|ENSG00000102710.21|chr13	60	138	156	96	94	133
CSNK1A1L|ENSG00000180138.7|chr13	0	0	0	0	0	0
POSTN|ENSG00000133110.15|chr13	0	0	0	0	0	0
TRPC4|ENSG00000133107.15|chr13	8	0	0	0	0	0
UFM1|ENSG00000120686.12|chr13	473	341	499	434	689	517
FREM2|ENSG00000150893.11|chr13	20	18	13	0	6	21
STOML3|ENSG00000133115.12|chr13	0	0	7	0	0	0
PROSER1|ENSG00000120685.20|chr13	383	342	330	205	396	330
NHLRC3|ENSG00000188811.14|chr13	17	3	46	31	43	34
LHFPL6|ENSG00000183722.9|chr13	332	236	336	286	340	362
COG6|ENSG00000133103.17|chr13	88	55	53	21	82	28
MRPS31|ENSG00000102738.8|chr13	137	33	55	131	115	110
SLC25A15|ENSG00000102743.15|chr13	190	171	205	88	112	128
ELF1|ENSG00000120690.16|chr13	83	51	132	36	133	97
WBP4|ENSG00000120688.9|chr13	116	119	152	103	146	107
KBTBD6|ENSG00000165572.8|chr13	944	758	772	682	790	622
KBTBD7|ENSG00000120696.9|chr13	392	231	329	249	291	222
MTRF1|ENSG00000120662.16|chr13	42	22	56	31	30	58
NAA16|ENSG00000172766.19|chr13	72	44	41	59	57	74
RGCC|ENSG00000102760.13|chr13	39	36	81	8	28	8
VWA8|ENSG00000102763.18|chr13	26	7	17	8	23	27
DGKH|ENSG00000102780.17|chr13	182	125	148	126	167	152
AKAP11|ENSG00000023516.9|chr13	57	76	59	40	130	63
TNFSF11|ENSG00000120659.16|chr13	0	0	0	0	0	0
FAM216B|ENSG00000179813.7|chr13	0	0	0	0	0	0
EPSTI1|ENSG00000133106.15|chr13	19	7	1	0	1	7
DNAJC15|ENSG00000120675.6|chr13	17	20	28	49	15	29
ENOX1|ENSG00000120658.14|chr13	64	33	97	64	84	42
CCDC122|ENSG00000151773.13|chr13	6	24	10	0	0	14
SMIM2|ENSG00000139656.7|chr13	0	0	0	0	0	0
SERP2|ENSG00000151778.11|chr13	63	18	63	53	41	31
TSC22D1|ENSG00000102804.15|chr13	568	334	415	443	624	549
NUFIP1|ENSG00000083635.8|chr13	188	146	115	200	270	172
GPALPP1|ENSG00000133114.18|chr13	25	18	30	25	116	79
GTF2F2|ENSG00000188342.12|chr13	331	207	286	230	367	282
KCTD4|ENSG00000180332.7|chr13	0	0	0	0	0	0
TPT1|ENSG00000133112.17|chr13	3944	4060	3704	2939	4387	4077
SLC25A30|ENSG00000174032.17|chr13	142	44	115	42	125	70
COG3|ENSG00000136152.15|chr13	19	19	24	35	72	28
ERICH6B|ENSG00000165837.12|chr13	0	0	0	0	0	0
CBY2|ENSG00000174015.10|chr13	0	0	0	0	0	0
SIAH3|ENSG00000215475.5|chr13	0	0	0	0	0	0
ZC3H13|ENSG00000123200.17|chr13	202	152	187	83	143	81
CPB2|ENSG00000080618.17|chr13	0	0	0	0	0	0
LCP1|ENSG00000136167.15|chr13	291	168	187	186	276	178
LRRC63|ENSG00000173988.14|chr13	0	0	0	0	0	0
RUBCNL|ENSG00000102445.20|chr13	0	0	0	0	9	10
LRCH1|ENSG00000136141.15|chr13	2	5	2	0	0	4
ESD|ENSG00000139684.15|chr13	2529	2193	2379	1627	2824	2413
HTR2A|ENSG00000102468.11|chr13	0	0	0	0	0	0
SUCLA2|ENSG00000136143.16|chr13	58	51	74	37	137	53
NUDT15|ENSG00000136159.4|chr13	250	150	264	105	303	175
MED4|ENSG00000136146.15|chr13	510	376	517	302	420	354
ITM2B|ENSG00000136156.15|chr13	1036	784	944	553	985	640
RB1|ENSG00000139687.16|chr13	152	73	145	34	78	94
LPAR6|ENSG00000139679.16|chr13	0	0	0	0	0	0
RCBTB2|ENSG00000136161.13|chr13	1	0	6	0	5	23
CYSLTR2|ENSG00000152207.8|chr13	0	0	0	0	0	0
FNDC3A|ENSG00000102531.16|chr13	63	63	83	62	136	115
CDADC1|ENSG00000102543.14|chr13	18	1	17	0	9	28
CAB39L|ENSG00000102547.19|chr13	8	5	8	15	34	4
SETDB2|ENSG00000136169.17|chr13	24	28	39	6	6	23
PHF11|ENSG00000136147.18|chr13	60	30	41	23	75	42
RCBTB1|ENSG00000136144.12|chr13	25	46	37	10	47	51
ARL11|ENSG00000152213.4|chr13	9	0	0	0	0	6
EBPL|ENSG00000123179.14|chr13	605	440	536	250	501	276
KPNA3|ENSG00000102753.10|chr13	636	420	503	271	459	341
SPRYD7|ENSG00000123178.15|chr13	232	185	203	86	175	202
TRIM13|ENSG00000204977.10|chr13	472	360	375	305	513	317
KCNRG|ENSG00000198553.9|chr13	100	56	38	47	34	60
DLEU7|ENSG00000186047.11|chr13	0	0	0	0	0	0
RNASEH2B|ENSG00000136104.21|chr13	138	99	159	82	146	91
C13orf42|ENSG00000226792.8|chr13	0	0	0	0	0	0
FAM124A|ENSG00000150510.17|chr13	38	30	27	3	25	24
SERPINE3|ENSG00000253309.7|chr13	0	0	0	0	0	0
INTS6|ENSG00000102786.15|chr13	198	147	181	107	265	140
WDFY2|ENSG00000139668.9|chr13	63	55	70	20	62	60
DHRS12|ENSG00000102796.12|chr13	21	8	14	0	9	4
TMEM272|ENSG00000281106.4|chr13	0	0	0	0	0	0
CCDC70|ENSG00000123171.8|chr13	0	0	0	0	0	0
ATP7B|ENSG00000123191.16|chr13	30	31	40	28	11	23
ALG11|ENSG00000253710.5|chr13	807	794	875	487	971	977
UTP14C|ENSG00000253797.2|chr13	358	380	382	183	338	451
NEK5|ENSG00000197168.14|chr13	0	0	0	0	0	0
NEK3|ENSG00000136098.17|chr13	53	47	66	16	54	60
THSD1|ENSG00000136114.17|chr13	32	46	29	37	61	11
VPS36|ENSG00000136100.14|chr13	124	75	121	44	107	105
CKAP2|ENSG00000136108.15|chr13	394	376	487	251	457	371
HNRNPA1L2|ENSG00000139675.13|chr13	47	13	12	53	82	81
SUGT1|ENSG00000165416.15|chr13	180	162	217	189	269	223
CNMD|ENSG00000136110.13|chr13	0	0	0	0	0	0
PCDH8|ENSG00000136099.13|chr13	0	0	0	0	0	0
OLFM4|ENSG00000102837.7|chr13	0	0	0	0	0	0
PRR20A|ENSG00000204919.1|chr13	0	0	0	0	0	0
PRR20C|ENSG00000229665.8|chr13	0	0	0	0	0	0
PRR20B|ENSG00000204918.3|chr13	0	0	0	0	0	0
PRR20D|ENSG00000227151.4|chr13	0	0	0	0	0	0
PRR20E|ENSG00000234278.3|chr13	0	0	0	0	0	0
PCDH17|ENSG00000118946.12|chr13	0	5	0	0	0	0
DIAPH3|ENSG00000139734.19|chr13	35	37	84	13	29	65
PCDH20|ENSG00000280165.2|chr13	0	0	0	0	0	0
ENSG00000197991|ENSG00000197991.11|chr13	0	0	0	0	0	0
ENSG00000237378|ENSG00000237378.3|chr13	0	0	0	0	0	0
ENSG00000285566|ENSG00000285566.2|chr13	0	0	0	0	0	0
PCDH9|ENSG00000184226.15|chr13	0	0	0	0	0	0
KLHL1|ENSG00000150361.12|chr13	0	0	0	0	0	0
DACH1|ENSG00000276644.5|chr13	125	148	169	47	157	136
