rownames(readCount)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
PSME2|ENSG00000100911.16|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
RNF31|ENSG00000092098.18|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
IRF9|ENSG00000213928.10|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
REC8|ENSG00000100918.14|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
IPO4|ENSG00000196497.17|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
TM9SF1|ENSG00000100926.15|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
ENSG00000254692|ENSG00000254692.1|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
TSSK4|ENSG00000139908.15|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CHMP4A|ENSG00000254505.11|chr14	0	8	0	0	0	0	0.386307137518753	1	7383.5	-3.41798875245668	3.94534850742621	1.04181978239319	-0.866333796880835
MDP1|ENSG00000213920.9|chr14	0	6	0	0	37	0	0.20286198806653	1	5180	3.00287864274785	2.35808431473853	7.16509056383213	1.27343989524854
NEDD8|ENSG00000129559.13|chr14	0	7	18	27	0	1	0.930479502625018	1	13044	0.165385967170644	1.8957244816026	8.28700220129677	0.0872415631995375
GMPR2|ENSG00000100938.19|chr14	0	1	0	0	0	0	0.857221336264943	1	12289.5	-0.73412768554571	4.0804728567969	0.130227472799149	-0.179912405083853
TINF2|ENSG00000092330.19|chr14	0	0	6	0	0	0	0.39618211283812	1	7506	-3.3490615323919	3.94722611210946	1.00354995319917	-0.848459509861245
TGM1|ENSG00000092295.12|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
RABGGTA|ENSG00000100949.15|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
DHRS1|ENSG00000157379.14|chr14	9	3	9	38	5	1	0.453369509467913	1	8192	1.06631869403892	1.42211967592549	10.2600859441627	0.749809395151625
NOP9|ENSG00000196943.14|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CIDEB|ENSG00000136305.12|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
LTB4R2|ENSG00000213906.10|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
LTB4R|ENSG00000213903.9|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
ADCY4|ENSG00000129467.14|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
RIPK3|ENSG00000129465.16|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
NFATC4|ENSG00000100968.14|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
NYNRIN|ENSG00000205978.6|chr14	54	34	21	35	7	0	0.236514089039987	1	5604	-1.31730401342359	1.11282768487498	23.199243715361	-1.18374482530202
CBLN3|ENSG00000139899.11|chr14	0	2	10	0	0	0	0.231908016462275	1	5535	-4.29831514873968	3.59553747939078	1.93303820093024	-1.19545830724256
KHNYN|ENSG00000100441.10|chr14	313	474	296	310	361	232	0.924197780311747	0.968533212167467	12972	-0.0228325555236414	0.239970455974906	320.512350577916	-0.0951473606652188
SDR39U1|ENSG00000100445.18|chr14	1446	1782	1354	1735	1473	1029	0.410791956309034	0.661466463722926	7673	0.0980678083056287	0.119231268217778	1429.28371452061	0.822500756483659
CMA1|ENSG00000092009.10|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CTSG|ENSG00000100448.4|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
GZMH|ENSG00000100450.13|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
GZMB|ENSG00000100453.14|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
STXBP6|ENSG00000168952.16|chr14	84	82	102	70	69	35	0.358315255275169	0.612573828631401	7056	-0.450005505304991	0.489892514800355	71.2965679199225	-0.918580079731125
NOVA1|ENSG00000139910.20|chr14	8	6	9	0	0	0	0.0395249315217003	1	2616	-5.18490111043338	2.51855647778949	3.57076230075962	-2.05867970647381
FOXG1|ENSG00000176165.12|chr14	250	209	137	282	149	220	0.295894193605688	0.548882840211472	6316	0.356586032090153	0.341139681503076	205.873882935732	1.04527866860583
PRKD1|ENSG00000184304.17|chr14	50	120	138	167	131	194	0.0334269506608684	0.139271442654504	2438	0.933153736965627	0.438735306334353	136.054804536131	2.12691735425206
G2E3|ENSG00000092140.16|chr14	172	248	185	198	211	258	0.180810292994662	0.40975408214254	4900	0.415026080041227	0.310122655242462	212.274002861477	1.33826430615573
SCFD1|ENSG00000092108.22|chr14	684	626	512	561	453	595	0.761855462679884	0.892525334599175	11353	0.0663998275861777	0.219108704371305	567.23896925695	0.303045138150493
COCH|ENSG00000100473.18|chr14	2117	2473	1964	1991	1823	1803	0.884232316177091	0.952297640980491	12608	0.0160056259712263	0.109924110008476	1992.46216809431	0.145606145639862
STRN3|ENSG00000196792.12|chr14	353	325	283	310	254	212	0.682550979414939	0.850731687705715	10573	-0.100609050209001	0.245997174017359	282.663535806036	-0.408984577204538
AP4S1|ENSG00000100478.16|chr14	124	129	74	42	36	45	0.019749685156278	0.0975061747960806	2019	-1.15047912928512	0.493541284296008	71.2686453849341	-2.33106969141635
HECTD1|ENSG00000092148.14|chr14	231	239	252	259	243	148	0.893096440195451	0.957178957960007	12674	0.0380417292533419	0.28307564010536	223.418317045461	0.134387152632359
HEATR5A|ENSG00000129493.15|chr14	120	220	140	125	163	57	0.520006370442541	0.744289754757968	8956	-0.262013990562592	0.407274207182623	130.733441773108	-0.643335585563129
DTD2|ENSG00000129480.13|chr14	263	248	313	165	204	216	0.413960570290602	0.663684057820938	7711	-0.257361405802539	0.315029527603235	233.122697442542	-0.816943756861656
GPR33|ENSG00000214943.5|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
NUBPL|ENSG00000151413.17|chr14	667	912	792	768	659	708	0.60221937761143	0.796708452426377	9790	0.0895317355702914	0.171776177678206	739.87006181569	0.521211595114279
ARHGAP5|ENSG00000100852.14|chr14	358	371	352	187	179	78	0.000241157420717432	0.00345758518681867	655	-1.10757102568054	0.30166946654973	240.796747544176	-3.67147208614817
NPAS3|ENSG00000151322.20|chr14	0	6	0	0	0	0	0.447611240977858	1	8115	-3.0057344742512	3.95802048582423	0.781364836794895	-0.759403465701183
EGLN3|ENSG00000129521.15|chr14	189	104	117	41	77	30	0.0108925610673675	0.0646073401224577	1649	-1.28779999553872	0.505787846235606	89.3857786550012	-2.54612681013067
SPTSSA|ENSG00000165389.7|chr14	1019	1139	950	821	643	643	0.0238047035892267	0.110313641284468	2169	-0.335485791115023	0.148427524763701	844.00276876926	-2.26026669682138
EAPP|ENSG00000129518.10|chr14	396	739	531	593	758	359	0.267354178691517	0.517501271103985	5961	0.261315991681467	0.235594662274133	546.538367006343	1.10917619762287
SNX6|ENSG00000129515.20|chr14	408	340	233	230	310	330	0.764039057102841	0.893162588966276	11381	0.090868372385011	0.302711885688591	307.394210634129	0.300181052284449
CFL2|ENSG00000165410.15|chr14	1175	1469	1170	1172	851	783	0.0928520021055855	0.273622412822759	3632	-0.223928417459653	0.133247774091734	1068.30259676201	-1.68054152488499
BAZ1A|ENSG00000198604.11|chr14	233	403	305	327	282	238	0.738835767362699	0.880027890600993	11152	0.0827656886211715	0.248250774817946	290.184666151658	0.333395489628854
SRP54|ENSG00000100883.13|chr14	742	696	518	658	498	557	0.838229885167751	0.93114912865908	12085	0.0403504576574637	0.197643103473275	601.316177435568	0.204158186895299
FAM177A1|ENSG00000151327.14|chr14	430	481	351	273	288	264	0.10618117051004	0.295500568498039	3860	-0.369942884736461	0.228981958138265	337.884090391765	-1.61559839798855
PPP2R3C|ENSG00000092020.11|chr14	279	291	172	219	205	143	0.572263551123399	0.779005128424206	9506	-0.166081207037445	0.294094266544911	210.747199031936	-0.564720995715441
PRORP|ENSG00000100890.16|chr14	410	519	413	447	358	243	0.475558681100576	0.713000514304533	8418	-0.152411568421861	0.2136219459413	384.394004855025	-0.71346400179194
PSMA6|ENSG00000100902.11|chr14	1413	1724	1264	1097	1086	877	0.0157191837231089	0.0829106376101562	1882	-0.291930349110933	0.12086355800233	1204.32291904317	-2.4153711336655
NFKBIA|ENSG00000100906.12|chr14	737	879	593	934	887	720	0.00388862870919613	0.0302405366117334	1233	0.434960195983582	0.150658641524687	780.934159418975	2.88705773251188
INSM2|ENSG00000168348.4|chr14	4	0	0	8	0	0	0.79507298698219	1	11703	0.953358433942956	3.6705921251875	1.87263359372714	0.259728785282636
BRMS1L|ENSG00000100916.14|chr14	201	161	124	94	193	201	0.489871896409014	0.722788428280871	8615	0.284480040844202	0.411983859064806	164.237695143936	0.690512588260048
MBIP|ENSG00000151332.20|chr14	130	257	168	292	102	165	0.528739273426795	0.750653611564822	9038	0.240389148497662	0.38161145023813	179.845738355355	0.629931697142882
NKX2-1|ENSG00000136352.20|chr14	80	286	222	203	110	111	0.56493006275262	0.775387728588962	9415	-0.243155041664661	0.42248582021832	160.898022117147	-0.575534207370581
NKX2-8|ENSG00000136327.7|chr14	50	14	38	12	74	55	0.38750006291314	1	7400	0.696443274228411	0.805919462899234	42.449974779493	0.864159889777335
PAX9|ENSG00000198807.13|chr14	72	46	72	35	34	64	0.671176036944067	0.843572970956883	10458	-0.259826376778489	0.612026503447461	54.375325142073	-0.424534518219264
SLC25A21|ENSG00000183032.12|chr14	105	190	127	111	95	68	0.308107781472228	0.559992712308958	6493	-0.392997847079073	0.385594238507247	110.685259947979	-1.01920051658575
MIPOL1|ENSG00000151338.21|chr14	35	36	25	91	39	40	0.103741567895051	1	3820	1.01291456474382	0.622573858609455	43.6740632564531	1.62697895315779
FOXA1|ENSG00000129514.8|chr14	100	131	148	91	78	79	0.338998491103837	0.59360714347786	6838	-0.390321685041215	0.408223949206777	102.028596668173	-0.956145972816276
TTC6|ENSG00000139865.17|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
SSTR1|ENSG00000139874.6|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CLEC14A|ENSG00000176435.7|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
SEC23A|ENSG00000100934.15|chr14	364	405	294	280	186	180	0.0469816385687888	0.175442193178254	2759	-0.501263111848812	0.252339173882631	273.57237253307	-1.98646569272657
GEMIN2|ENSG00000092208.19|chr14	288	317	306	529	399	313	0.00384503944955585	0.0300276183657557	1227	0.644116924281128	0.222831362110567	355.101373035368	2.89060264309439
TRAPPC6B|ENSG00000182400.15|chr14	23	92	91	58	78	107	0.361278195331208	0.614989642557921	7098	0.539090886533191	0.590504837112058	75.9024220909327	0.91293221097
PNN|ENSG00000100941.9|chr14	717	762	628	980	870	738	0.000472383489980148	0.00587277299892098	755	0.517151400306429	0.147928867818071	776.291169600305	3.49594645003599
MIA2|ENSG00000150527.18|chr14	16	23	23	48	48	66	0.0121921472301443	1	1710	1.65238443480135	0.659230915795586	39.034100131172	2.5065335912033
FBXO33|ENSG00000165355.8|chr14	434	462	401	308	414	260	0.43855706034346	0.683824157054061	7997	-0.179855999113149	0.232182464348142	370.691782135146	-0.774632139503296
LRFN5|ENSG00000165379.14|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
FSCB|ENSG00000189139.6|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
C14orf28|ENSG00000179476.8|chr14	0	2	0	21	0	0	0.229397010159886	1	5497	3.58847793758065	2.98563722039119	3.49077292803921	1.20191358584097
KLHL28|ENSG00000179454.14|chr14	77	114	100	83	54	13	0.161395954291343	0.383393005551788	4639	-0.814551763405646	0.58165980944749	68.7646214674778	-1.40039203358296
TOGARAM1|ENSG00000198718.13|chr14	0	18	9	6	1	0	0.401188586661187	1	7560	-1.79093983613517	2.13334016179157	4.94490056292432	-0.839500361082196
PRPF39|ENSG00000185246.18|chr14	118	208	137	153	156	43	0.63443526640552	0.819430963247514	10110	-0.208004794215934	0.437450343712484	128.486360972791	-0.475493498189239
FKBP3|ENSG00000100442.11|chr14	2509	3274	2214	2835	2278	2105	0.367508125321585	0.621086411279482	7189	0.0867394587051107	0.0962540952644575	2473.71030496832	0.901150839003729
FANCM|ENSG00000187790.12|chr14	6	12	28	25	14	54	0.171794441445381	1	4767	1.29396434496372	0.946945964897631	24.8907765762997	1.36646059324367
MIS18BP1|ENSG00000129534.14|chr14	59	41	20	41	69	35	0.450134173586736	1	8160	0.49678527671446	0.65782701544434	43.7684168630817	0.755191357379718
RPL10L|ENSG00000165496.5|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
MDGA2|ENSG00000139915.21|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
RPS29|ENSG00000213741.11|chr14	17050	21426	15609	19182	17246	12512	0.1674394555946	0.392613731067641	4718	0.0752611589834964	0.0545181797782011	16710.0532973259	1.38047820542955
LRR1|ENSG00000165501.17|chr14	723	945	830	827	769	441	0.590705989237807	0.790121327670187	9670	-0.0959066102986897	0.178326978333419	731.097279264962	-0.537813241692307
RPL36AL|ENSG00000165502.7|chr14	3724	4620	3715	3851	3289	2679	0.295425971993889	0.548356918490223	6309	-0.0764031808561867	0.0730227687830746	3547.18418614167	-1.04629257599303
MGAT2|ENSG00000168282.6|chr14	141	244	194	157	84	35	0.0390462856689678	0.153151054198285	2601	-0.909109606759089	0.440524372147914	132.900944111993	-2.06369877409153
DNAAF2|ENSG00000165506.15|chr14	156	135	69	194	128	279	0.0152601886266489	0.0811677980831747	1864	1.03132616279274	0.425088497273805	165.094014486079	2.42614460143447
POLE2|ENSG00000100479.14|chr14	26	49	60	55	54	62	0.323572889335553	0.577332325375822	6654	0.584023607946301	0.59163062414305	51.479658345021	0.987142287964273
KLHDC1|ENSG00000197776.8|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KLHDC2|ENSG00000165516.11|chr14	453	591	378	524	507	265	0.736930113002426	0.879806202057404	11130	0.0754750392764219	0.22468062926964	437.023035881887	0.335921434445708
NEMF|ENSG00000165525.18|chr14	161	164	123	186	143	71	0.96788751671747	0.988158529523501	13366	0.0151183571145643	0.375537639920027	136.071742325935	0.0402579009597648
ARF6|ENSG00000165527.8|chr14	231	594	528	730	496	418	0.0699830538957483	0.227990829713148	3229	0.497993758328456	0.274827907634483	489.018061429131	1.81202033889069
VCPKMT|ENSG00000100483.14|chr14	16	32	20	62	32	71	0.0200887178136062	1	2035	1.57079536931288	0.675701957916956	40.1548579606738	2.32468672157663
SOS2|ENSG00000100485.12|chr14	7	11	44	11	18	0	0.43257827557463	1	7924	-1.03512940429738	1.31899353812288	14.7130996154219	-0.784787320315853
L2HGDH|ENSG00000087299.12|chr14	147	186	166	127	259	185	0.211407630681725	0.449817935992221	5291	0.449755427744712	0.359889512888134	178.930237560209	1.24970417763885
DMAC2L|ENSG00000125375.18|chr14	325	392	262	196	213	250	0.287044652892516	0.540587144182694	6194	-0.299798671140473	0.281599665119505	266.809001712939	-1.06462722891821
CDKL1|ENSG00000100490.10|chr14	8	34	43	15	53	1	0.896899302975415	1	12711	-0.141247816081367	1.09004945902676	24.5670344205648	-0.129579272675828
MAP4K5|ENSG00000012983.12|chr14	172	225	184	119	130	184	0.690036912719726	0.854100116138551	10652	-0.143234866863962	0.359160182723775	167.333620666165	-0.398804972694097
ATL1|ENSG00000198513.14|chr14	67	49	57	94	53	73	0.284756655474797	0.537965088969546	6168	0.551460474094176	0.515530611411189	65.7118185471476	1.06969491604899
SAV1|ENSG00000151748.15|chr14	418	544	350	406	412	298	0.999986627313984	0.999986627313984	13662	-3.47965056986607e-06	0.207614196819223	393.038640307912	-1.67601764386851e-05
NIN|ENSG00000100503.26|chr14	77	61	133	138	103	59	0.566497716599092	0.77585536407781	9445	0.280637157062276	0.489582679199251	94.025296547862	0.5732170866855
PYGL|ENSG00000100504.17|chr14	121	135	129	180	263	133	0.0222413629923849	0.105534331603421	2113	0.790232652894352	0.345650237340593	159.771991623311	2.28622048396189
ABHD12B|ENSG00000131969.15|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
TRIM9|ENSG00000100505.14|chr14	134	156	113	196	28	104	0.862786381539312	0.944040042999564	12408	-0.0913555380613421	0.528591274167657	117.699835256041	-0.172828312773786
TMX1|ENSG00000139921.13|chr14	1041	1260	1104	886	718	1030	0.55828665998889	0.771538502658475	9347	-0.111610228189641	0.190660165027225	993.836061601463	-0.585388291118411
FRMD6|ENSG00000139926.16|chr14	137	163	76	57	87	111	0.595830056157647	0.792899135076455	9727	-0.249385158021212	0.470177334771486	103.182681091254	-0.530406592530491
GNG2|ENSG00000186469.9|chr14	11	29	28	30	2	59	0.449193427320969	1	8150	0.764404690693805	1.01010134869211	27.6633850172044	0.756760390116861
RTRAF|ENSG00000087302.9|chr14	3365	3785	3579	3346	2776	2255	0.104866404866033	0.293654210937113	3838	-0.149116583109722	0.0919504659456521	3102.2099291422	-1.62170557349713
NID2|ENSG00000087303.19|chr14	65	51	63	74	21	42	0.738269682832018	0.879806202057404	11148	-0.206323461095699	0.617465720834985	51.5009362124279	-0.334145611867639
PTGDR|ENSG00000168229.4|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PTGER2|ENSG00000125384.7|chr14	22	13	15	37	9	20	0.542317636662707	1	9166	0.573309155006761	0.940912257710779	19.2072233775162	0.60931202703386
TXNDC16|ENSG00000087301.9|chr14	62	89	80	41	84	69	0.975753468215087	0.990946120900014	13442	0.0157723387475218	0.518943017174741	70.3151570652717	0.0303931996876854
GPR137C|ENSG00000180998.12|chr14	30	73	65	42	18	56	0.721925111776928	1	10961	-0.240677975500862	0.676276186716575	46.6035680037862	-0.355887106818577
ERO1A|ENSG00000197930.13|chr14	430	667	545	389	360	263	0.02169231749233	0.10377801891217	2093	-0.47584791185454	0.207276775169971	424.609067866065	-2.29571263574675
PSMC6|ENSG00000100519.12|chr14	579	562	446	641	722	691	0.00183323658253042	0.0169117900671282	1027	0.616417396388626	0.197823439463516	610.03272338436	3.11599777084206
STYX|ENSG00000198252.12|chr14	136	135	97	106	174	68	0.760889514606344	0.891844936001513	11343	0.1274690649672	0.418874990252349	116.341774011633	0.304312904645864
GNPNAT1|ENSG00000100522.10|chr14	685	717	656	600	452	468	0.229174593780076	0.472429937869813	5494	-0.217434407801649	0.180820470301263	582.302261120345	-1.20248779045528
FERMT2|ENSG00000073712.15|chr14	274	353	287	320	274	270	0.513972864439972	0.740805582079524	8889	0.153883569489186	0.235777598682185	291.554286456626	0.652664079833184
DDHD1|ENSG00000100523.16|chr14	201	236	164	123	100	86	0.025473170290719	0.115145194354631	2228	-0.734160227562722	0.328608219642001	144.788606764476	-2.23415052843945
BMP4|ENSG00000125378.16|chr14	259	323	217	125	117	80	0.000324024750359379	0.00433687462113955	701	-1.08896691823501	0.302886704124872	176.26436219942	-3.59529455537294
CDKN3|ENSG00000100526.21|chr14	793	875	571	399	365	468	0.00720199222717119	0.0474092764804972	1478	-0.595520518062455	0.221600817204533	560.06708341667	-2.68735704847515
CNIH1|ENSG00000100528.12|chr14	1107	1523	991	1111	895	678	0.138778557128477	0.347584368881544	4362	-0.208608648327333	0.140917996930546	1010.48230074647	-1.48035490761446
GMFB|ENSG00000197045.13|chr14	309	342	324	230	221	132	0.0396687029841613	0.15476475443947	2619	-0.545545714532555	0.265190761540086	249.753504395627	-2.05718220108543
CGRRF1|ENSG00000100532.13|chr14	59	126	113	145	145	66	0.301340546435399	0.554212895370267	6388	0.454686240282162	0.439921204665476	106.059374976677	1.03356290958494
SAMD4A|ENSG00000020577.14|chr14	20	21	41	37	23	25	0.769210415205549	1	11427	0.227437143411182	0.775156944617048	27.7496755522456	0.293407864033964
GCH1|ENSG00000131979.20|chr14	93	197	135	71	107	128	0.701086128182511	0.860425399723924	10752	-0.167625058410544	0.436688803337634	119.615864241333	-0.38385472017917
WDHD1|ENSG00000198554.12|chr14	68	49	76	133	164	31	0.11248485697097	0.306692595014754	3966	0.888096229167524	0.559563685661893	85.317824650941	1.58712270278408
SOCS4|ENSG00000180008.9|chr14	104	202	139	218	137	242	0.0545593753557614	0.192432952987457	2944	0.706150009292044	0.367333276099151	174.600176585415	1.92236874587272
MAPK1IP1L|ENSG00000168175.15|chr14	1311	1819	1338	1556	1179	977	0.703301748173939	0.861637670844844	10772	-0.047031134190836	0.123484319201447	1320.50022820373	-0.380867259057497
LGALS3|ENSG00000131981.16|chr14	383	373	310	375	336	306	0.485793006486069	0.720829033334503	8518	0.155745993027856	0.223446913151307	342.272462188067	0.697015639336189
DLGAP5|ENSG00000126787.13|chr14	107	155	187	186	110	131	0.720749752311297	0.870835713046708	10942	0.13457549226635	0.376480283615059	143.932788364112	0.357456945617768
FBXO34|ENSG00000178974.11|chr14	41	24	13	28	76	76	0.0360783027201002	1	2531	1.49287093086516	0.712232686653909	45.3738458253268	2.09604383348188
ATG14|ENSG00000126775.9|chr14	86	44	35	70	36	2	0.530348225764235	1	9053	-0.536010083587683	0.854234007554752	42.7897372558868	-0.62747453138984
TBPL2|ENSG00000182521.6|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KTN1|ENSG00000126777.18|chr14	1065	1196	899	854	655	638	0.0252057424308384	0.114439012938444	2218	-0.331184044046891	0.147966617611497	856.368118420168	-2.23823487616951
PELI2|ENSG00000139946.10|chr14	186	174	145	162	166	154	0.607389809077517	0.80023391346742	9830	0.16510531048448	0.321339787233674	162.89690338196	0.51380288729829
TMEM260|ENSG00000070269.14|chr14	84	139	86	79	101	52	0.684011860372983	0.851292374465811	10589	-0.180060027277801	0.442413660281193	86.5442816712462	-0.406994727882852
OTX2|ENSG00000165588.19|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
EXOC5|ENSG00000070367.16|chr14	446	530	399	326	233	230	0.00877053154948276	0.0550966198151293	1553	-0.57717392039444	0.220222136809405	346.334368656029	-2.6208714925601
AP5M1|ENSG00000053770.12|chr14	165	175	216	195	203	111	0.869881220933807	0.946860955257835	12472	0.0546683538455112	0.333731558245589	173.897476913584	0.163809362629354
NAA30|ENSG00000139977.14|chr14	257	364	194	487	352	189	0.0618047171922839	0.210145114036319	3075	0.537322890094885	0.287693194091233	296.718394977353	1.86769413086808
CCDC198|ENSG00000100557.10|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
SLC35F4|ENSG00000151812.15|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
ARMH4|ENSG00000139971.15|chr14	18	50	27	6	0	11	0.070169378211787	1	3234	-2.11995391979219	1.1707176312669	17.1658942277034	-1.81081574512385
ACTR10|ENSG00000131966.14|chr14	299	395	254	421	311	368	0.0503288612620716	0.182770533034988	2849	0.465448912989733	0.23781873747183	338.16347657554	1.95715828760072
PSMA3|ENSG00000100567.13|chr14	1721	1905	1528	1839	1758	1780	0.0149758186124702	0.0802232689350488	1850	0.30275848631523	0.124440219040181	1742.54637740255	2.43296330278454
ARID4A|ENSG00000032219.19|chr14	14	15	4	17	32	53	0.030220779111198	1	2342	1.98016391942891	0.913703380363563	24.2148366343808	2.16718462685451
TOMM20L|ENSG00000196860.8|chr14	0	2	0	0	0	0	0.722543449797487	1	10983.5	-1.44028499381385	4.05643704564762	0.260454945598298	-0.355061591639692
TIMM9|ENSG00000100575.14|chr14	429	425	545	424	618	459	0.19125204768299	0.424485134349354	5026	0.320756517832605	0.245436069443367	484.283755364984	1.30688418601251
KIAA0586|ENSG00000100578.18|chr14	112	152	91	80	133	137	0.517204584771142	0.742621217783927	8922	0.272602496909068	0.420903412596031	117.219663716862	0.647660457841673
DACT1|ENSG00000165617.15|chr14	29	14	10	21	81	8	0.197050022947404	1	5110	1.21756841309526	0.943850144556973	27.0479845791409	1.29000182933358
DAAM1|ENSG00000100592.16|chr14	148	149	108	120	131	141	0.56984190279781	0.777988753495477	9478	0.208514075196992	0.366918558609458	132.104595832706	0.568284351675246
GPR135|ENSG00000181619.12|chr14	25	15	0	0	19	0	0.660255631629266	1	10345	-0.861383423735827	1.95964810870619	9.2442681886534	-0.439560255695363
L3HYPDH|ENSG00000126790.12|chr14	27	122	98	213	54	26	0.565006670292259	0.775387728588962	9416	0.381497933075232	0.662989354070698	84.1931005290903	0.575420903417027
JKAMP|ENSG00000050130.18|chr14	347	314	364	216	145	282	0.200365509038834	0.436552656955464	5148	-0.420358432306762	0.328273994313958	275.354857886828	-1.2805109134071
CCDC175|ENSG00000151838.12|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
RTN1|ENSG00000139970.18|chr14	63	40	58	4	20	94	0.936483502938156	0.973463229127794	13097	-0.0702258845611514	0.881234044636689	48.9685553579576	-0.0796903898442823
LRRC9|ENSG00000131951.11|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PCNX4|ENSG00000126773.13|chr14	127	242	258	164	150	65	0.161862891622012	0.384108148143243	4647	-0.547759990822228	0.391583384617309	159.90667579899	-1.39883358778757
DHRS7|ENSG00000100612.14|chr14	534	501	438	537	499	322	0.693929906035271	0.855930055892753	10691	0.0808070182778653	0.205340199213427	461.013914020948	0.39352751476527
PPM1A|ENSG00000100614.18|chr14	223	214	213	243	212	165	0.631634252377861	0.817753368705403	10079	0.134532602824492	0.280610711396373	208.141160311323	0.479427895517716
C14orf39|ENSG00000179008.9|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
SIX6|ENSG00000184302.7|chr14	2	9	0	7	4	0	0.920324848091974	1	12927	0.242478927443816	2.42419453139897	3.25997056057853	0.100024533635048
SIX1|ENSG00000126778.12|chr14	1043	1341	1236	1045	967	1291	0.490017815822335	0.722788428280871	8616	0.12877374585396	0.186552782669665	1149.40242295264	0.69028048797312
SIX4|ENSG00000100625.9|chr14	87	51	73	35	32	10	0.0425186527650457	1	2675	-1.32345663191004	0.652460853097188	45.8356116248633	-2.02840772075088
MNAT1|ENSG00000020426.11|chr14	273	375	241	322	220	113	0.411971172633323	0.662213988359916	7691	-0.252273922158317	0.307489980850696	244.351192664704	-0.820429730622056
TRMT5|ENSG00000126814.7|chr14	4736	5666	4095	3465	3287	2825	4.17799703176843e-06	0.000112179202565885	346	-0.363530055277694	0.0789883419706727	3880.55220668155	-4.60232543446308
SLC38A6|ENSG00000139974.17|chr14	162	127	171	169	135	44	0.535567059369155	0.75590415571195	9102	-0.273851656876221	0.442031086301366	129.736610707157	-0.619530312149847
PRKCH|ENSG00000027075.17|chr14	157	223	138	193	118	99	0.721637570195354	0.871061630498399	10954	-0.122187091889185	0.342961023447552	148.307279834943	-0.356271073199286
TMEM30B|ENSG00000182107.7|chr14	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
ENSG00000258989|ENSG00000258989.1|chr14	0	6	0	0	0	0	0.447611240977858	1	8115	-3.0057344742512	3.95802048582423	0.781364836794895	-0.759403465701183
HIF1A|ENSG00000100644.17|chr14	714	816	806	657	710	768	0.54688852471585	0.763533541742267	9232	0.116630230854901	0.193599919239308	741.668062011991	0.602429129687474
SNAPC1|ENSG00000023608.5|chr14	272	276	225	345	279	392	0.017525268703675	0.0897753451348518	1944	0.6493126713901	0.273337449206437	301.346293690149	2.37549839319569
SYT16|ENSG00000139973.18|chr14	5	8	0	20	2	0	0.668508685316574	1	10427.5	0.894275143423312	2.08847322457359	5.26592468837285	0.428195646896981
